"papel","cotacao","P/L","P/VP","PSR","div.yield","P/ativo","P/cap.giro","P/EBIT","P/ativ_circ.liq","EV/EBIT","EV/EBITDA","mrg_ebit","mrg.Liq","liq.corr","ROIC","ROE","liq.2meses","patrim.liq","div.brut/patrim","cresc.rec.5a","data"
"VCPA4",26.01,4.72,1.02,0.789,0,0.353,3.76,2.01,-1,4.05,2.99,0.3918,0.1675,1.46,0.22949999999999998,0.2157,0,14149000000,1.46,0.2271,"2020-10-27T23:43:20.654Z"
"SOND6",42.16,4.74,1.43,1.587,0.0216,1.057,2.59,23.65,3.49,14.38,10.17,0.06709999999999999,0.3345,3.61,0.0771,0.3017,16757.4,72410000,0,-0.0922,"2020-10-27T23:43:20.654Z"
"BRSR6",12.79,4.91,0.64,0,0.0538,0,0,0,0,0,0,0,0,0,0,0.1298,32787400,8217060000,0,0.0727,"2020-10-27T23:43:20.654Z"
"CPLE3",59.03,4.95,0.83,0.923,0.038,0.364,6.15,3.75,-1.01,5.58,4.38,0.2459,0.1894,1.43,0.10769999999999999,0.1684,21082200,19372800000,0.56,0.07629999999999999,"2020-10-27T23:43:20.654Z"
"SOND5",44,4.95,1.49,1.656,0.0207,1.103,2.71,24.69,3.65,15.42,10.9,0.06709999999999999,0.3345,3.61,0.0771,0.3017,11952.2,72410000,0,-0.0922,"2020-10-27T23:43:20.654Z"
"CPLE5",60.52,5.08,0.85,0.946,0.1047,0.373,6.3,3.85,-1.03,5.67,4.46,0.2459,0.1894,1.43,0.10769999999999999,0.1684,0,19372800000,0.56,0.07629999999999999,"2020-10-27T23:43:20.654Z"
"PTBL4",2.59,5.2,1,0.369,0,0.209,2.39,-141.16,-0.58,-301.98,16.63,-0.0026,0.071,1.25,-0.0019,0.192,0,411329000,1.82,0.0379,"2020-10-27T23:43:20.654Z"
"BRSR3",13.88,5.32,0.69,0,0.0496,0,0,0,0,0,0,0,0,0,0,0.1298,96660.4,8217060000,0,0.0727,"2020-10-27T23:43:20.654Z"
"CLSC3",51,5.33,1.22,0.24,0.034300000000000004,0.194,3.19,4.42,-0.4,7,4.58,0.054400000000000004,0.0451,1.21,0.0526,0.22899999999999998,50879,1611840000,1.29,0.0754,"2020-10-27T23:43:20.654Z"
"CLSC4",52.32,5.47,1.25,0.247,0.0368,0.199,3.27,4.54,-0.41,7.11,4.65,0.054400000000000004,0.0451,1.21,0.0526,0.22899999999999998,902382,1611840000,1.29,0.0754,"2020-10-27T23:43:20.654Z"
"PATI4",32,5.55,1.11,0.564,0.0438,0.496,1.03,11.71,2.17,12.1,10.14,0.0482,0.1017,2.6,0.084,0.2005,43156.6,525461000,0.75,0.1507,"2020-10-27T23:43:20.654Z"
"CPLE6",66.18,5.55,0.93,1.035,0.0373,0.408,6.89,4.21,-1.13,6.03,4.74,0.2459,0.1894,1.43,0.10769999999999999,0.1684,80759200,19372800000,0.56,0.07629999999999999,"2020-10-27T23:43:20.654Z"
"BGIP4",24.74,5.58,0.77,0,0.0316,0,0,0,0,0,0,0,0,0,0,0.1379,30986.5,491540000,0,0.1276,"2020-10-27T23:43:20.654Z"
"BPAR3",182.07,5.62,1.21,0,0.10869999999999999,0,0,0,0,0,0,0,0,0,0,0.2151,0,1434660000,0,0.107,"2020-10-27T23:43:20.654Z"
"BPIA3",6.1,5.64,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1884,0,77395000,0,0.1341,"2020-10-27T23:43:20.654Z"
"DSUL3",7.95,5.65,0.97,0.879,0,0.721,1.93,2.37,2.7,1.27,1.27,0.3713,0.1602,3.5,0.4891,0.1725,0,236447000,0.01,0.3669,"2020-10-27T23:43:20.654Z"
"RNPT4",31.81,5.74,0.39,0.467,0,0.379,57.01,56.1,57.01,56.05,56.05,0.0083,0.08130000000000001,1.38,0.0068000000000000005,0.0672,0,63944000,0,0.048499999999999995,"2020-10-27T23:43:20.654Z"
"RNPT3",31.87,5.75,0.39,0.468,0,0.38,57.12,56.21,57.12,56.15,56.15,0.0083,0.08130000000000001,1.38,0.0068000000000000005,0.0672,0,63944000,0,0.048499999999999995,"2020-10-27T23:43:20.654Z"
"LIGH3",16.66,5.76,1.22,0.568,0,0.32,8.07,7.92,-0.62,17.44,8.87,0.0717,0.09849999999999999,1.22,0.0438,0.2112,0,5379870000,1.55,0.0661,"2020-10-27T23:43:20.654Z"
"BBAS3",32.78,5.82,0.89,0,0.052000000000000005,0,0,0,0,0,0,0,0,0,0,0.1536,477850000,105007000000,0,-0.0318,"2020-10-27T23:43:20.654Z"
"ELET3",32.8,5.98,0.68,1.575,0.049400000000000006,0.28,2.44,3.83,-0.85,6.38,5.6,0.4106,0.26739999999999997,1.8,0.08199999999999999,0.11359999999999999,166785000,75808300000,0.68,-0.17149999999999999,"2020-10-27T23:43:20.654Z"
"GPCP3",18.75,5.98,2.14,0.642,0.0033,0.693,4.3,10.02,-3.38,11.58,8.36,0.0641,0.1313,1.63,0.0791,0.35710000000000003,5193120,275031000,0.5,0.22870000000000001,"2020-10-27T23:43:20.654Z"
"HGTX4",9.6,6.02,1.04,1.294,0,0.757,1.92,20.61,2.06,17.25,7.87,0.06280000000000001,0.21489999999999998,2.6,0.053,0.17300000000000001,0,1498030000,0.17,-0.0463,"2020-10-27T23:43:20.654Z"
"ELET6",33.15,6.04,0.69,1.591,0.0538,0.283,2.47,3.88,-0.86,6.42,5.63,0.4106,0.26739999999999997,1.8,0.08199999999999999,0.11359999999999999,79151800,75808300000,0.68,-0.17149999999999999,"2020-10-27T23:43:20.654Z"
"MTSA4",26.48,6.08,0.89,0.79,0.0302,0.633,1.25,10.73,1.34,9.15,6.45,0.0736,0.12990000000000002,2.96,0.0774,0.1466,165907,271320000,0.16,0.0993,"2020-10-27T23:43:20.654Z"
"CRPG6",21.4,6.13,1.03,1.208,0.006500000000000001,0.737,1.1,10.08,1.45,8.22,5.91,0.1198,0.19690000000000002,6.48,0.0885,0.1673,156752,605213000,0.01,0.1664,"2020-10-27T23:43:20.654Z"
"CESP6",28.68,6.19,1.31,5.238,0.0645,0.734,22.53,14.53,-2.11,16.09,9.86,0.3604,0.8458,1.56,0.053899999999999997,0.2114,53884400,7176750000,0.25,-0.046,"2020-10-27T23:43:20.654Z"
"EKTR4",21.5,6.2,1.37,0.5,0,0.44,13.27,3.03,-1.37,5.42,4.64,0.16469999999999999,0.0805,1.1,0.1788,0.22149999999999997,5145.54,3032000000,1.47,0.0981,"2020-10-27T23:43:20.654Z"
"HAGA4",1.92,6.29,-0.3,1.053,0,0.406,1.08,-20.04,-0.26,-21.35,45.39,-0.0526,0.1674,1.86,-0.0633,-0.046900000000000004,201052,-77360400,-0.5,-0.0545,"2020-10-27T23:43:20.654Z"
"EKTR3",22,6.35,1.41,0.511,0,0.451,13.58,3.1,-1.4,5.49,4.7,0.16469999999999999,0.0805,1.1,0.1788,0.22149999999999997,12111,3032000000,1.47,0.0981,"2020-10-27T23:43:20.654Z"
"MRFG3",14.53,6.52,28.15,0.174,0,0.281,2.49,1.45,-0.55,3.97,3.37,0.12029999999999999,0.0541,1.37,0.27390000000000003,4.3139,176453000,367249000,71.38,0.3862,"2020-10-27T23:43:20.654Z"
"CRPG5",23.03,6.6,1.1,1.3,0.006,0.793,1.19,10.84,1.56,8.99,6.46,0.1198,0.19690000000000002,6.48,0.0885,0.1673,262657,605213000,0.01,0.1664,"2020-10-27T23:43:20.654Z"
"SAPR3",5.12,6.61,1.19,1.572,0.037200000000000004,0.604,22.08,3.9,-1.7,5.3,4.51,0.4033,0.2378,1.25,0.1691,0.18030000000000002,1357930,6489710000,0.56,0.1041,"2020-10-27T23:43:20.654Z"
"SAPR11",25.61,6.61,1.19,1.573,0.0401,0.604,22.09,3.9,-1.7,5.3,4.51,0.4033,0.2378,1.25,0.1691,0.18030000000000002,52620300,6489710000,0.56,0.1041,"2020-10-27T23:43:20.654Z"
"CIQU3",12.49,6.63,1.05,0.413,0,0.515,3.33,4.25,7.55,7.5,5.23,0.09720000000000001,0.0622,1.36,0.127,0.15869999999999998,0,296175000,0.84,0.1623,"2020-10-27T23:43:20.654Z"
"CIQU4",12.49,6.63,1.05,0.413,0,0.515,3.33,4.25,7.55,7.5,5.23,0.09720000000000001,0.0622,1.36,0.127,0.15869999999999998,0,296175000,0.84,0.1623,"2020-10-27T23:43:20.654Z"
"BMEB3",18.1,6.64,0.97,0,0.0345,0,0,0,0,0,0,0,0,0,0,0.1457,34064.4,980278000,0,0.0738,"2020-10-27T23:43:20.654Z"
"SAPR4",5.15,6.65,1.2,1.581,0.0407,0.607,22.21,3.92,-1.71,5.32,4.53,0.4033,0.2378,1.25,0.1691,0.18030000000000002,15239800,6489710000,0.56,0.1041,"2020-10-27T23:43:20.654Z"
"CESP3",31,6.69,1.41,5.661,0.059699999999999996,0.793,24.35,15.71,-2.28,17.27,10.58,0.3604,0.8458,1.56,0.053899999999999997,0.2114,98713.5,7176750000,0.25,-0.046,"2020-10-27T23:43:20.654Z"
"ABCB4",13.13,6.85,0.7,0,0.0495,0,0,0,0,0,0,0,0,0,0,0.1023,9951980,4093300000,0,0.0277,"2020-10-27T23:43:20.654Z"
"ELET5",38.1,6.94,0.79,1.829,0,0.325,2.84,4.45,-0.99,7,6.14,0.4106,0.26739999999999997,1.8,0.08199999999999999,0.11359999999999999,8463.2,75808300000,0.68,-0.17149999999999999,"2020-10-27T23:43:20.654Z"
"BMEB4",19,6.97,1.02,0,0.0361,0,0,0,0,0,0,0,0,0,0,0.1457,296969,980278000,0,0.0738,"2020-10-27T23:43:20.654Z"
"RSUL4",214,6.98,21.29,0.77,0,0.636,-2.42,5.44,-0.96,5.54,4.49,0.14150000000000001,0.1104,0.54,0.1216,3.0513999999999997,5796.51,5859000,0.72,0.12140000000000001,"2020-10-27T23:43:20.654Z"
"TRPL4",23.76,7.05,1.21,3.977,0.0559,0.698,5,5.77,-3.77,6.6,6.56,0.6888,0.5710000000000001,2.71,0.1329,0.1716,35007000,12947300000,0.32,0.1459,"2020-10-27T23:43:20.654Z"
"CESP5",32.7,7.06,1.49,5.972,0.056600000000000004,0.837,25.68,16.57,-2.4,18.13,11.11,0.3604,0.8458,1.56,0.053899999999999997,0.2114,7354.07,7176750000,0.25,-0.046,"2020-10-27T23:43:20.654Z"
"BEES3",5.13,7.06,1.02,0,0.044199999999999996,0,0,0,0,0,0,0,0,0,0,0.1449,150586,1583940000,0,0.0935,"2020-10-27T23:43:20.654Z"
"COCE6",35,7.1,0.87,0.483,0,0.287,-17.75,4.85,-0.77,9.35,6.13,0.09949999999999999,0.068,0.95,0.0667,0.12210000000000001,0,3142550000,0.91,0.09570000000000001,"2020-10-27T23:43:20.654Z"
"BEES4",5.24,7.21,1.05,0,0.0433,0,0,0,0,0,0,0,0,0,0,0.1449,20535.2,1583940000,0,0.0935,"2020-10-27T23:43:20.654Z"
"CSRN6",17,7.28,2.18,0.882,0.010700000000000001,0.614,6.63,5,-1.26,7.52,6.38,0.1764,0.1211,1.68,0.1426,0.2993,5724.24,1311000000,1.41,0.12480000000000001,"2020-10-27T23:43:20.654Z"
"CSRN3",17.01,7.29,2.18,0.882,0.0097,0.615,6.63,5,-1.26,7.52,6.38,0.1764,0.1211,1.68,0.1426,0.2993,11650.8,1311000000,1.41,0.12480000000000001,"2020-10-27T23:43:20.654Z"
"WHRL3",6.96,7.38,5.68,1.309,0.139,1.837,12.13,23.75,24.44,21.3,15.88,0.055099999999999996,0.1775,1.25,0.1962,0.7696,53324,1841660000,0.11,-0.06480000000000001,"2020-10-27T23:43:20.654Z"
"TAEE3",9.56,7.39,1.83,3.998,0.0842,0.73,3.72,6.96,-2.31,10.69,10.59,0.5748,0.5412,3.23,0.1188,0.247,588285,5412410000,1.26,0.1447,"2020-10-27T23:43:20.654Z"
"TAEE11",28.75,7.41,1.83,4.008,0.084,0.732,3.73,6.97,-2.31,10.71,10.61,0.5748,0.5412,3.23,0.1188,0.247,72871300,5412410000,1.26,0.1447,"2020-10-27T23:43:20.654Z"
"BRGE7",5.4,7.41,0.32,10.708,0.0762,0.051,0.84,-0.91,-0.61,3.11,3.12,-11.7258,2.2765,1.1,-0.0721,0.0438,0,1224080000,0,0.0452,"2020-10-27T23:43:20.654Z"
"PRIO3",34.7,7.43,1.95,3.365,0,0.754,-9.89,30.89,-1.87,46.17,8.33,0.10890000000000001,0.45299999999999996,0.73,0.0263,0.262,118839000,2580170000,1.1,0.5107,"2020-10-27T23:43:20.654Z"
"BTTL3",11.58,7.43,11.83,0.83,0,1.169,232.56,8.39,-2.35,9.79,9.79,0.0989,0.1117,1.01,0.1753,1.5922999999999998,151530,14549000,2.9,0.0175,"2020-10-27T23:43:20.654Z"
"TAEE4",9.62,7.44,1.84,4.023,0.0836,0.735,3.75,7,-2.32,10.74,10.63,0.5748,0.5412,3.23,0.1188,0.247,1176080,5412410000,1.26,0.1447,"2020-10-27T23:43:20.654Z"
"CSRN5",17.5,7.5,2.24,0.908,0.0104,0.633,6.82,5.15,-1.3,7.67,6.5,0.1764,0.1211,1.68,0.1426,0.2993,1046.05,1311000000,1.41,0.12480000000000001,"2020-10-27T23:43:20.654Z"
"DPPI4",38.9,7.62,2.28,-0.665,0,1.718,3.98,87.28,4.46,73.74,73.74,-0.0076,-0.0504,3.14,0.03,0.29969999999999997,0,545227000,0.06,0.1514,"2020-10-27T23:43:20.654Z"
"EQTL3",20.47,7.64,2.3,1.103,0.015600000000000001,0.511,4.19,3.86,-1.21,6.02,5.32,0.2858,0.162,1.65,0.1629,0.3013,170598000,8983150000,1.95,0.2783,"2020-10-27T23:43:20.654Z"
"WHRL4",7.21,7.64,5.88,1.356,0.1476,1.903,12.56,24.61,25.31,22.15,16.52,0.055099999999999996,0.1775,1.25,0.1962,0.7696,251861,1841660000,0.11,-0.06480000000000001,"2020-10-27T23:43:20.654Z"
"ENAT3",10.04,7.65,0.92,2.127,0.11380000000000001,0.579,1.93,8.39,11.57,4.1,1.5,0.2535,0.2779,3.55,0.1103,0.1198,15053600,2910700000,0.08,0.2898,"2020-10-27T23:43:20.654Z"
"CCTU4",37.28,7.65,0.92,0.307,0,0.405,2.29,14.56,-28.32,21.77,21.77,0.021,0.04,1.48,0.0296,0.1207,0,82550000,0.48,0.12539999999999998,"2020-10-27T23:43:20.654Z"
"BRSR5",19.99,7.67,0.99,0,0.0366,0,0,0,0,0,0,0,0,0,0,0.1298,7362.71,8217060000,0,0.0727,"2020-10-27T23:43:20.654Z"
"SMLS3",17.91,7.78,1.69,3.616,0.0617,0.665,4.16,7.51,42.76,5.8,5.26,0.4815,0.4645,1.35,0.10890000000000001,0.21760000000000002,26496100,1312820000,0,-0.2802,"2020-10-27T23:43:20.654Z"
"TRPL3",26.4,7.83,1.34,4.419,0.050300000000000004,0.775,5.56,6.42,-4.19,7.24,7.19,0.6888,0.5710000000000001,2.71,0.1329,0.1716,62968.5,12947300000,0.32,0.1459,"2020-10-27T23:43:20.654Z"
"EALT4",5.2,7.85,0.69,0.448,0.0116,0.286,-66.25,4.83,-1.79,7.84,5.44,0.09269999999999999,0.057,0.99,0.0678,0.0883,154589,168715000,0.65,0.2304,"2020-10-27T23:43:20.654Z"
"CSMG3",46.99,7.88,0.85,1.13,0.039900000000000005,0.502,6.29,4.65,-2.19,6.5,4.36,0.2429,0.1433,1.77,0.1191,0.1085,36104000,6968270000,0.47,0.076,"2020-10-27T23:43:20.654Z"
"BSLI4",100,7.93,1.95,0,0.0342,0,0,0,0,0,0,0,0,0,0,0.2462,1435.95,1860250000,0,0.2211,"2020-10-27T23:43:20.654Z"
"WIZS3",9.57,7.94,5.64,2.244,0.0699,2.33,-52.8,3.97,-9.94,3.65,3.23,0.5655,0.2905,0.88,0.7762,0.7101000000000001,5956220,271409000,0,0.1606,"2020-10-27T23:43:20.654Z"
"ENBR3",18.11,8.07,1.14,0.721,0.0322,0.39,8.89,4.47,-1.11,6.86,5.44,0.1613,0.0983,1.2,0.1059,0.14150000000000001,63256000,9623190000,0.95,0.1309,"2020-10-27T23:43:20.654Z"
"ESTC11",23.5,8.1,0.76,0.675,0,0.261,2.43,4.13,-0.79,9.02,5.42,0.1632,0.0833,1.48,0.0818,0.0934,0,3199140000,1.49,0.0414,"2020-10-27T23:43:20.654Z"
"CMET4",3.91,8.1,5.38,3.068,0,3.136,9.47,5.72,27.2,5.34,5.34,0.5363,0.4303,2.64,0.8140000000000001,0.664,0,2847970000,0.18,0.3018,"2020-10-27T23:43:20.654Z"
"RDTR3",6.3,8.11,1.37,0,0,1.32,0,-1919.75,0,-1897.05,-219.41,0,0,0,0,0.16949999999999998,0,497092000,0,0,"2020-10-27T23:43:20.654Z"
"CRIV3",5.6,8.23,0.59,0,0.0062,0,0,0,0,0,0,0,0,0,0,0.0722,38823.8,969432000,0,-0.0302,"2020-10-27T23:43:20.654Z"
"CEEB5",39.5,8.4,1.73,0.806,0,0.494,19.91,4.76,-0.98,8.2,6.53,0.16949999999999998,0.096,1.14,0.11349999999999999,0.20579999999999998,4701.8,5989000000,1.39,0.1164,"2020-10-27T23:43:20.654Z"
"CEEB3",39.75,8.45,1.74,0.811,0.0126,0.497,20.04,4.79,-0.98,8.23,6.55,0.16949999999999998,0.096,1.14,0.11349999999999999,0.20579999999999998,30659.7,5989000000,1.39,0.1164,"2020-10-27T23:43:20.654Z"
"AGIN3",5.29,8.46,1.23,1.816,0,0.565,1.29,10.92,3.55,14.68,14.68,0.1663,0.2183,2.72,0.0559,0.1456,0,1028210000,0.55,0.44170000000000004,"2020-10-27T23:43:20.654Z"
"AELP3",1.93,8.49,-200.57,-0.062,0,5.216,0,-12.58,0,-11.94,-11.98,0.0049,-0.0073,0,0,-23.6383,0,-904000,0,0.0118,"2020-10-27T23:43:20.654Z"
"JHSF3",7.19,8.49,1.52,6.229,0.0279,0.775,7.86,15.39,-2.44,17.68,16.33,0.4046,0.731,2.44,0.0552,0.1789,68494600,3243960000,0.4,0.1373,"2020-10-27T23:43:20.654Z"
"BRGE12",6.2,8.51,0.37,12.295,0,0.059,0.96,-1.05,-0.7,2.97,2.98,-11.7258,2.2765,1.1,-0.0721,0.0438,18383.5,1224080000,0,0.0452,"2020-10-27T23:43:20.654Z"
"CPSL3",38.02,8.56,3.49,0.787,0,2.043,7.39,5.79,11.84,5.48,5.48,0.1359,0.092,1.89,0.5715,0.4082,0,1634730000,0.17,0.16210000000000002,"2020-10-27T23:43:20.654Z"
"BEEF3",10.74,8.59,7.03,0.328,0,0.347,1.03,3.4,-1.24,6.54,5.6,0.0964,0.0382,2.01,0.1981,0.8178,91042400,838217000,14.62,0.19260000000000002,"2020-10-27T23:43:20.654Z"
"TMGC12",550,8.71,1.12,0.8,0,0.77,4.66,12.27,8.22,10.94,10.94,0.0652,0.09179999999999999,1.69,0.0873,0.1283,0,1167010000,0.05,0.10490000000000001,"2020-10-27T23:43:20.654Z"
"ACES4",94.73,8.74,2.27,1.683,0,1.43,6.37,7.16,20.65,6.5,6.5,0.2352,0.19269999999999998,2.05,0.26899999999999996,0.2595,0,3105800000,0.09,0.1334,"2020-10-27T23:43:20.654Z"
"ALLL11",16.5,8.76,0.72,0.877,0,0.146,2.46,3.06,-0.24,9.27,4.98,0.2865,0.1007,1.52,0.0557,0.0823,0,8490350000,2.11,0.1359,"2020-10-27T23:43:20.654Z"
"ACES3",95.27,8.79,2.28,1.693,0,1.438,6.4,7.2,20.77,6.54,6.54,0.2352,0.19269999999999998,2.05,0.26899999999999996,0.2595,0,3105800000,0.09,0.1334,"2020-10-27T23:43:20.654Z"
"ALLL4",3.32,8.81,0.73,0.882,0,0.147,2.48,3.08,-0.24,9.29,4.99,0.2865,0.1007,1.52,0.0557,0.0823,0,8490350000,2.11,0.1359,"2020-10-27T23:43:20.654Z"
"ELPL6",30.2,8.86,1.59,0.401,0,0.206,-12.1,3.82,-0.33,6.09,4.27,0.1048,0.0452,0.93,0.059500000000000004,0.1795,0,3751140000,1.22,0.0521,"2020-10-27T23:43:20.654Z"
"CZRS4",2.49,8.89,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0334,0,1145670000,0,0.1444,"2020-10-27T23:43:20.654Z"
"ROMI3",15.2,8.92,1.19,1.134,0.10859999999999999,0.586,2.51,15.02,8.4,19.08,12.25,0.0755,0.1274,1.68,0.046799999999999994,0.1331,7443610,805029000,0.56,0.0774,"2020-10-27T23:43:20.654Z"
"AFLU5",5.03,8.93,2.14,2.911,0,1.875,9.63,8.32,11.92,7.38,7.05,0.34979999999999994,0.3259,3.27,0.3118,0.23929999999999998,0,44270000,0,0.0861,"2020-10-27T23:43:20.654Z"
"ELPL5",30.5,8.95,1.61,0.405,0,0.208,-12.22,3.86,-0.33,6.13,4.3,0.1048,0.0452,0.93,0.059500000000000004,0.1795,0,3751140000,1.22,0.0521,"2020-10-27T23:43:20.654Z"
"VIVO3",65.79,8.99,2.69,1.366,0,1.175,-29.21,6.21,-4.74,6.65,6.65,0.22010000000000002,0.152,0.89,0.23920000000000002,0.2988,0,9816290000,0.35,0.1306,"2020-10-27T23:43:20.654Z"
"CNFB4",5.99,9.01,1.57,1.511,0,0.872,3.47,8.27,53.95,10.05,7.85,0.1827,0.1677,2.2,0.1201,0.1739,0,1552470000,0.47,-0.1061,"2020-10-27T23:43:20.654Z"
"NEOE3",18.26,9.11,1.06,0.765,0.022400000000000003,0.356,7.16,4.36,-0.85,8.46,6.46,0.1754,0.087,1.26,0.09480000000000001,0.1166,50332700,20865000000,1.28,0.19149999999999998,"2020-10-27T23:43:20.654Z"
"NEOE3",18.26,9.11,1.06,0.765,0.022400000000000003,0.356,7.16,4.36,-0.85,8.46,6.46,0.1754,0.087,1.26,0.09480000000000001,0.1166,50332700,20865000000,1.28,0.19149999999999998,"2020-10-27T23:43:20.654Z"
"AFLU3",5.15,9.15,2.19,2.981,0,1.919,9.86,8.52,12.21,7.57,7.24,0.34979999999999994,0.3259,3.27,0.3118,0.23929999999999998,0,44270000,0,0.0861,"2020-10-27T23:43:20.654Z"
"ATOM3",3.41,9.2,5.82,3.807,0,3.265,3.48,14.09,5.88,11.41,11.35,0.2702,0.41369999999999996,17.71,0.6834,0.6329,474135,12238000,0,0.4753,"2020-10-27T23:43:20.654Z"
"BALM3",15.36,9.33,1.31,0.974,0.0169,0.678,2.1,9.9,3.28,10.38,8.65,0.0984,0.0868,1.97,0.0797,0.1405,26878.3,114835000,0.29,0.0969,"2020-10-27T23:43:20.654Z"
"MRSL4",3.05,9.48,0.91,0.816,0,0.609,2.19,15.08,5.8,16.51,8.83,0.0541,0.08689999999999999,2.78,0.0444,0.09630000000000001,0,375151000,0.16,0.071,"2020-10-27T23:43:20.654Z"
"CRPG3",33.19,9.51,1.59,1.873,0,1.143,1.71,15.63,2.25,13.77,9.9,0.1198,0.19690000000000002,6.48,0.0885,0.1673,8651.39,605213000,0.01,0.1664,"2020-10-27T23:43:20.654Z"
"BALM4",15.99,9.71,1.36,1.014,0.0163,0.706,2.19,10.31,3.42,10.78,8.99,0.0984,0.0868,1.97,0.0797,0.1405,27839.1,114835000,0.29,0.0969,"2020-10-27T23:43:20.654Z"
"CYRE4",8.5,9.73,0.7,0.901,0,0.311,1,8.05,12.56,11.17,10.43,0.11199999999999999,0.1251,2.36,0.0461,0.0719,0,4857670000,0.6,0.0325,"2020-10-27T23:43:20.654Z"
"CTWR3",100,9.76,56.77,0.317,0,1.141,3.79,-10.64,-142.17,-8.91,-8.91,-0.0298,0.0325,1.45,-0.2186,5.8191,0,879000,5.52,0.049400000000000006,"2020-10-27T23:43:20.654Z"
"BGIP3",43.35,9.78,1.35,0,0.016399999999999998,0,0,0,0,0,0,0,0,0,0,0.1379,39161.1,491540000,0,0.1276,"2020-10-27T23:43:20.654Z"
"VIVO4",71.8,9.81,2.93,1.491,0,1.282,-31.87,6.78,-5.17,7.22,7.22,0.22010000000000002,0.152,0.89,0.23920000000000002,0.2988,0,9816290000,0.35,0.1306,"2020-10-27T23:43:20.654Z"
"CRIV4",6.7,9.85,0.71,0,0.0726,0,0,0,0,0,0,0,0,0,0,0.0722,12419.2,969432000,0,-0.0302,"2020-10-27T23:43:20.654Z"
"TKNO4",38.03,9.88,0.61,0.724,0.0095,0.514,1.29,11.97,1.46,9.06,5.47,0.0604,0.0732,4.37,0.053399999999999996,0.0622,7380.32,182419000,0.02,0.1039,"2020-10-27T23:43:20.654Z"
"TCSL4",7.82,9.95,0.83,1.105,0,0.475,8.93,5.69,-2.2,5.61,2.18,0.19440000000000002,0.11109999999999999,1.34,0.0967,0.0833,0,22847800000,0.14,0.0229,"2020-10-27T23:43:20.654Z"
"BBDC3",20.1,10.13,1.32,0,0.0353,0,0,0,0,0,0,0,0,0,0,0.1303,133033000,135134000000,0,0.20120000000000002,"2020-10-27T23:43:20.654Z"
"BRPR3",9.47,10.2,0.65,13.924,0.009000000000000001,0.469,3.43,21.39,-3.78,23.7,23.7,0.6509999999999999,1.3656,9.43,0.0252,0.0637,25611400,7166500000,0.25,-0.11779999999999999,"2020-10-27T23:43:20.654Z"
"ALUP4",7.34,10.24,1.21,1.324,0.0313,0.323,2.79,3.08,-0.84,5.82,5.47,0.4299,0.272,2.17,0.1241,0.1186,122846,5311410000,1.6,0.35,"2020-10-27T23:43:20.654Z"
"MRSL3",3.3,10.25,0.99,0.883,0,0.658,2.37,16.32,6.28,17.74,9.5,0.0541,0.08689999999999999,2.78,0.0444,0.09630000000000001,0,375151000,0.16,0.071,"2020-10-27T23:43:20.654Z"
"TGMA3",23.29,10.26,2.61,1.362,0.0298,1.473,6.37,11.6,27.44,11.89,10,0.1174,0.13269999999999998,1.9,0.179,0.25379999999999997,15520700,590088000,0.55,0.0583,"2020-10-27T23:43:20.654Z"
"TRFO3",4.53,10.32,2.58,0.804,0,1.039,4.65,5.52,7.37,5.12,5.12,0.1458,0.078,1.43,0.2763,0.2501,0,76165000,0.26,0.16469999999999999,"2020-10-27T23:43:20.654Z"
"EUCA4",7.7,10.35,0.51,0.612,0,0.284,-171.23,5.47,-1.85,9.03,4.48,0.1119,0.049400000000000006,0.99,0.0556,0.049400000000000006,531612,1395980000,0.35,0.0194,"2020-10-27T23:43:20.654Z"
"BESP3",330,10.38,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0.2377,0,5183100000,0,0.0183,"2020-10-27T23:43:20.654Z"
"FESA4",19.34,10.39,1,1.241,0.034300000000000004,0.582,4.74,11.07,-5.3,13.17,5.91,0.1121,0.11960000000000001,1.68,0.0596,0.0958,3640110,1715960000,0.35,0.0791,"2020-10-27T23:43:20.654Z"
"TCOC4",27.2,10.43,1.26,1.558,0,0.915,2.65,10.14,3.07,7.89,7.89,0.1537,0.1493,2.53,0.1398,0.1206,0,2812920000,0.04,0.1671,"2020-10-27T23:43:20.654Z"
"ALLL3",3.97,10.53,0.87,1.055,0,0.176,2.96,3.68,-0.28,9.89,5.31,0.2865,0.1007,1.52,0.0557,0.0823,0,8490350000,2.11,0.1359,"2020-10-27T23:43:20.654Z"
"PSSA3",51.68,10.55,1.97,0.925,0.0429,0.506,2.26,1.16,24.62,0.21,0.21,0.7948999999999999,0.08779999999999999,1.41,0.7399,0.1864,47008600,8496540000,0,0.034,"2020-10-27T23:43:20.654Z"
"TRFO4",4.7,10.7,2.68,0.835,0,1.078,4.82,5.73,7.65,5.33,5.33,0.1458,0.078,1.43,0.2763,0.2501,0,76165000,0.26,0.16469999999999999,"2020-10-27T23:43:20.654Z"
"BRIV4",8.55,10.77,0.5,0,0.07980000000000001,0,0,0,0,0,0,0,0,0,0,0.0466,47407.4,1510290000,0,0.2311,"2020-10-27T23:43:20.654Z"
"BESP4",344,10.82,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0.2377,0,5183100000,0,0.0183,"2020-10-27T23:43:20.654Z"
